Season,Team1ID,Team2ID,T1Win,T1PPG,T1FG%,T1FT%,T1Ast,T1Def,T1ORating,T1DRating,T2PPG,T2FG%,T2FT%,T2Ast,T2Def,T2ORating,T2DRating,T1_Seed,T2_Seed,SeedDiff,T1_Rank,T2_Rank,RankDiff
2011,1427,1326,0.0,64.196,0.406,33.678,11.357,7.34,96.712,91.086,76.656,0.496,34.189,16.898,9.162,123.714,93.766,16,1,15,221.647,1.547,220.1
2011,1429,1243,0.0,69.62,0.466,33.242,12.362,6.0,110.057,97.972,70.75,0.433,35.143,12.178,6.875,110.32,101.964,12,5,7,20.047,27.007,-6.960000000000001
2011,1433,1139,0.0,71.065,0.429,32.79,15.06,10.352,109.938,96.104,67.382,0.41,35.675,10.526,7.238,107.407,96.152,11,8,3,70.892,49.036,21.855999999999995
2011,1433,1199,1.0,71.065,0.429,32.79,15.06,10.352,109.938,96.104,66.685,0.43,39.5,12.13,13.704,100.132,88.418,11,10,1,70.892,42.309,28.583
2011,1433,1207,1.0,71.065,0.429,32.79,15.06,10.352,109.938,96.104,63.5,0.428,34.796,13.444,7.26,99.184,93.392,11,6,5,70.892,18.699,52.193
2011,1433,1242,1.0,71.065,0.429,32.79,15.06,10.352,109.938,96.104,75.956,0.486,39.694,16.912,10.448,113.153,90.308,11,1,15,70.892,1.973,68.919
2011,1433,1345,1.0,71.065,0.429,32.79,15.06,10.352,109.938,96.104,71.017,0.442,37.067,15.584,9.834,109.525,91.578,11,3,8,70.892,8.101,62.791
2011,1433,1425,1.0,71.065,0.429,32.79,15.06,10.352,109.938,96.104,56.414,0.422,32.224,8.189,8.604,91.481,85.374,11,11,0,70.892,64.022,6.86999999999999
2011,1435,1350,0.0,71.284,0.48,36.384,12.684,6.466,119.676,112.41,66.624,0.442,32.199,13.871,9.597,110.048,98.129,5,12,-7,26.938,41.259,-14.321000000000002
2011,1437,1206,0.0,64.34,0.402,35.625,11.5,10.0,103.986,98.266,68.612,0.448,33.767,13.405,7.776,107.972,95.918,9,8,1,28.972,27.607,1.365000000000002
2011,1449,1208,1.0,78.718,0.457,36.508,15.04,9.588,113.727,102.266,66.742,0.455,37.069,12.155,7.707,105.03,98.746,7,10,-3,30.232,49.108,-18.875999999999998
2011,1449,1314,0.0,78.718,0.457,36.508,15.04,9.588,113.727,102.266,80.184,0.452,42.975,15.908,12.9,108.656,94.698,7,2,5,30.232,11.959,18.273
2011,1452,1155,1.0,70.732,0.44,35.322,13.572,7.768,111.948,102.991,70.12,0.458,32.672,14.362,11.517,108.161,94.724,5,12,-7,22.273,44.216,-21.943
2011,1452,1246,0.0,70.732,0.44,35.322,13.572,7.768,111.948,102.991,70.284,0.456,35.155,12.59,12.038,110.328,97.289,5,4,1,22.273,15.918,6.355
2011,1458,1125,1.0,65.97,0.426,31.292,12.042,6.714,115.225,99.47,69.047,0.416,29.297,14.188,10.031,106.647,92.65,4,13,-9,12.736,35.453,-22.717000000000002
2011,1458,1139,0.0,65.97,0.426,31.292,12.042,6.714,115.225,99.47,67.382,0.41,35.675,10.526,7.238,107.407,96.152,4,8,-4,12.736,49.036,-36.3
2011,1458,1243,1.0,65.97,0.426,31.292,12.042,6.714,115.225,99.47,70.75,0.433,35.143,12.178,6.875,110.32,101.964,4,5,-1,12.736,27.007,-14.271
2011,1459,1140,0.0,70.465,0.44,34.517,13.189,8.638,103.15,95.162,79.7,0.438,36.817,14.3,12.367,111.378,94.604,14,3,15,104.583,6.115,98.468
2011,1462,1266,0.0,63.59,0.438,32.786,12.035,6.786,99.9,92.016,69.95,0.449,33.917,13.666,10.467,105.406,95.292,6,11,-5,28.549,39.712,-11.163000000000004
2012,1104,1166,0.0,60.786,0.456,33.125,10.643,10.196,102.104,95.493,72.4,0.471,34.4,15.0,7.616,109.992,101.294,9,8,1,33.681,22.773,10.907999999999998
2012,1124,1160,1.0,73.375,0.456,35.892,14.75,10.958,111.108,97.714,65.95,0.446,36.1,11.834,8.55,98.772,91.047,3,11,-8,11.606,78.946,-67.34
2012,1124,1246,0.0,73.375,0.456,35.892,14.75,10.958,111.108,97.714,78.392,0.497,38.189,13.088,13.42,118.863,96.039,3,1,2,11.606,1.257,10.349
2012,1124,1355,1.0,73.375,0.456,35.892,14.75,10.958,111.108,97.714,68.724,0.446,28.362,15.104,8.155,107.254,96.583,3,14,-15,11.606,60.434,-48.827999999999996
2012,1124,1462,1.0,73.375,0.456,35.892,14.75,10.958,111.108,97.714,69.666,0.454,35.067,11.35,9.0,108.103,97.865,3,10,-7,11.606,59.711,-48.105
2012,1125,1207,0.0,70.2,0.437,30.0,16.734,6.134,110.748,99.726,67.893,0.483,34.34,13.285,8.91,109.446,95.656,14,3,15,45.711,16.623,29.087999999999997
2012,1140,1233,1.0,75.724,0.448,38.284,17.681,13.845,99.976,87.834,77.334,0.476,35.25,19.084,11.084,101.895,92.585,14,14,0,42.627,54.084,-11.457
2012,1140,1266,0.0,75.724,0.448,38.284,17.681,13.845,99.976,87.834,71.649,0.416,38.73,14.92,11.299,101.34,87.412,14,3,15,42.627,12.149,30.478
2012,1143,1378,0.0,62.584,0.42,32.666,12.95,5.483,99.986,90.161,58.695,0.442,33.862,11.144,9.437,101.378,88.746,12,12,0,33.56,63.59,-30.03
2012,1153,1199,1.0,66.634,0.428,34.903,12.849,12.242,102.083,92.135,65.334,0.436,33.666,12.016,14.6,99.966,91.686,6,3,3,41.151,26.477,14.674000000000003
2012,1153,1326,0.0,66.634,0.428,34.903,12.849,12.242,102.083,92.135,74.245,0.458,36.868,13.271,10.836,111.466,92.718,6,2,4,41.151,5.589,35.562000000000005
2012,1153,1400,1.0,66.634,0.428,34.903,12.849,12.242,102.083,92.135,65.066,0.392,35.0,11.366,10.566,100.232,93.788,6,11,-5,41.151,42.627,-1.475999999999999
2012,1160,1124,0.0,65.95,0.446,36.1,11.834,8.55,98.772,91.047,73.375,0.456,35.892,14.75,10.958,111.108,97.714,11,3,8,78.946,11.606,67.34
2012,1160,1424,1.0,65.95,0.446,36.1,11.834,8.55,98.772,91.047,69.733,0.39,35.216,15.1,17.367,97.135,88.816,11,6,5,78.946,24.497,54.449
2012,1161,1293,0.0,56.666,0.41,35.592,9.926,7.204,88.709,82.526,64.75,0.416,35.51,10.352,12.093,99.115,82.056,11,6,5,65.614,26.674,38.940000000000005
2012,1163,1235,0.0,66.066,0.416,30.45,10.95,12.166,104.754,99.236,73.517,0.449,36.366,11.566,7.85,112.838,100.002,9,8,1,42.416,30.473,11.942999999999998
2012,1166,1104,1.0,72.4,0.471,34.4,15.0,7.616,109.992,101.294,60.786,0.456,33.125,10.643,10.196,102.104,95.493,8,9,-1,22.773,33.681,-10.907999999999998
2012,1166,1314,0.0,72.4,0.471,34.4,15.0,7.616,109.992,101.294,79.078,0.448,45.14,17.047,13.203,109.084,90.204,8,1,7,22.773,4.24,18.533
2012,1172,1257,0.0,69.88,0.401,37.345,12.88,9.448,103.443,94.293,66.003,0.414,36.338,11.86,12.731,101.126,89.952,13,4,9,61.488,21.192,40.296
2012,1178,1242,0.0,60.719,0.384,36.984,10.781,11.89,91.128,86.416,69.858,0.447,39.5,13.678,12.755,105.13,90.261,15,2,15,125.446,4.766,120.67999999999999
2012,1181,1250,0.0,73.431,0.434,39.362,12.224,8.517,108.407,100.734,70.768,0.412,35.463,10.5,9.99,105.948,94.251,2,15,-15,7.903,92.699,-84.79599999999999
2012,1196,1257,0.0,73.925,0.476,37.342,14.434,9.075,114.371,91.492,66.003,0.414,36.338,11.86,12.731,101.126,89.952,7,4,3,21.638,21.192,0.4460000000000015
2012,1196,1266,1.0,73.925,0.476,37.342,14.434,9.075,114.371,91.492,71.649,0.416,38.73,14.92,11.299,101.34,87.412,7,3,4,21.638,12.149,9.489000000000003
2012,1196,1313,1.0,73.925,0.476,37.342,14.434,9.075,114.371,91.492,68.95,0.432,35.034,11.734,8.4,104.098,98.672,7,15,-8,21.638,164.705,-143.067
2012,1196,1438,1.0,73.925,0.476,37.342,14.434,9.075,114.371,91.492,54.111,0.425,27.63,12.13,7.74,88.155,79.69,7,10,-3,21.638,32.982,-11.343999999999998
2012,1199,1153,0.0,65.334,0.436,33.666,12.016,14.6,99.966,91.686,66.634,0.428,34.903,12.849,12.242,102.083,92.135,3,6,-3,26.477,41.151,-14.674000000000003
2012,1199,1382,1.0,65.334,0.436,33.666,12.016,14.6,99.966,91.686,66.81,0.431,36.483,14.931,10.862,105.226,98.405,3,14,-15,26.477,78.765,-52.288
2012,1207,1125,1.0,67.893,0.483,34.34,13.285,8.91,109.446,95.656,70.2,0.437,30.0,16.734,6.134,110.748,99.726,3,14,-15,16.623,45.711,-29.087999999999997
2012,1207,1301,0.0,67.893,0.483,34.34,13.285,8.91,109.446,95.656,70.017,0.436,39.433,13.416,9.667,106.182,94.63,3,11,-8,16.623,54.693,-38.06999999999999
2012,1211,1326,0.0,72.428,0.48,34.536,14.143,8.715,115.023,96.122,74.245,0.458,36.868,13.271,10.836,111.466,92.718,7,2,5,22.682,5.589,17.092999999999996
2012,1211,1452,1.0,72.428,0.48,34.536,14.143,8.715,115.023,96.122,62.466,0.383,34.483,12.224,6.845,99.567,93.293,7,10,-3,22.682,47.5,-24.818
2012,1217,1435,0.0,67.166,0.454,28.982,13.37,7.13,108.202,98.654,70.284,0.477,34.55,11.716,9.9,111.221,100.11,12,5,7,42.089,24.343,17.746
2012,1231,1246,0.0,76.39,0.511,32.183,13.713,8.804,115.142,101.64,78.392,0.497,38.189,13.088,13.42,118.863,96.039,4,1,3,13.154,1.257,11.897
2012,1231,1308,1.0,76.39,0.511,32.183,13.713,8.804,115.142,101.64,71.566,0.51,31.484,10.3,10.95,107.368,99.365,4,13,-9,13.154,67.831,-54.67700000000001
2012,1231,1433,1.0,76.39,0.511,32.183,13.713,8.804,115.142,101.64,65.395,0.417,31.903,10.412,13.29,100.883,90.396,4,12,-8,13.154,47.675,-34.521
2012,1233,1140,0.0,77.334,0.476,35.25,19.084,11.084,101.895,92.585,75.724,0.448,38.284,17.681,13.845,99.976,87.834,14,14,0,54.084,42.627,11.457
2012,1235,1163,1.0,73.517,0.449,36.366,11.566,7.85,112.838,100.002,66.066,0.416,30.45,10.95,12.166,104.754,99.236,8,9,-1,30.473,42.416,-11.942999999999998
2012,1235,1246,0.0,73.517,0.449,36.366,11.566,7.85,112.838,100.002,78.392,0.497,38.189,13.088,13.42,118.863,96.039,8,1,7,30.473,1.257,29.215999999999998
2012,1242,1178,1.0,69.858,0.447,39.5,13.678,12.755,105.13,90.261,60.719,0.384,36.984,10.781,11.89,91.128,86.416,2,15,-15,4.766,125.446,-120.67999999999999
2012,1242,1246,0.0,69.858,0.447,39.5,13.678,12.755,105.13,90.261,78.392,0.497,38.189,13.088,13.42,118.863,96.039,2,1,1,4.766,1.257,3.5090000000000003
2012,1242,1301,1.0,69.858,0.447,39.5,13.678,12.755,105.13,90.261,70.017,0.436,39.433,13.416,9.667,106.182,94.63,2,11,-9,4.766,54.693,-49.927
2012,1242,1314,1.0,69.858,0.447,39.5,13.678,12.755,105.13,90.261,79.078,0.448,45.14,17.047,13.203,109.084,90.204,2,1,1,4.766,4.24,0.5259999999999998
2012,1242,1326,1.0,69.858,0.447,39.5,13.678,12.755,105.13,90.261,74.245,0.458,36.868,13.271,10.836,111.466,92.718,2,2,0,4.766,5.589,-0.8230000000000004
2012,1242,1345,1.0,69.858,0.447,39.5,13.678,12.755,105.13,90.261,68.224,0.436,33.293,11.104,7.94,109.106,100.19,2,10,-8,4.766,35.777,-31.011000000000003
2012,1243,1379,1.0,67.905,0.425,36.689,12.293,9.414,104.375,93.53,67.552,0.388,35.12,9.517,8.517,103.884,99.166,8,9,-1,28.753,47.572,-18.819000000000003
2012,1243,1393,0.0,67.905,0.425,36.689,12.293,9.414,104.375,93.53,71.349,0.471,31.746,13.099,13.354,114.485,100.25,8,1,7,28.753,3.103,25.65
2012,1246,1124,1.0,78.392,0.497,38.189,13.088,13.42,118.863,96.039,73.375,0.456,35.892,14.75,10.958,111.108,97.714,1,3,-2,1.257,11.606,-10.349
2012,1246,1231,1.0,78.392,0.497,38.189,13.088,13.42,118.863,96.039,76.39,0.511,32.183,13.713,8.804,115.142,101.64,1,4,-3,1.257,13.154,-11.897
2012,1246,1235,1.0,78.392,0.497,38.189,13.088,13.42,118.863,96.039,73.517,0.449,36.366,11.566,7.85,112.838,100.002,1,8,-7,1.257,30.473,-29.215999999999998
2012,1246,1242,1.0,78.392,0.497,38.189,13.088,13.42,118.863,96.039,69.858,0.447,39.5,13.678,12.755,105.13,90.261,1,2,-1,1.257,4.766,-3.5090000000000003
2012,1246,1257,1.0,78.392,0.497,38.189,13.088,13.42,118.863,96.039,66.003,0.414,36.338,11.86,12.731,101.126,89.952,1,4,-3,1.257,21.192,-19.935
2012,1246,1443,1.0,78.392,0.497,38.189,13.088,13.42,118.863,96.039,64.492,0.384,40.328,10.689,10.828,91.737,89.239,1,16,-15,1.257,201.759,-200.50199999999998
2012,1249,1436,0.0,66.304,0.388,39.25,9.16,8.5,106.125,97.706,65.766,0.443,36.758,12.564,7.71,104.796,91.972,16,16,0,127.367,143.578,-16.211
2012,1250,1181,1.0,70.768,0.412,35.463,10.5,9.99,105.948,94.251,73.431,0.434,39.362,12.224,8.517,108.407,100.734,15,2,15,92.699,7.903,84.79599999999999
2012,1250,1462,0.0,70.768,0.412,35.463,10.5,9.99,105.948,94.251,69.666,0.454,35.067,11.35,9.0,108.103,97.865,15,10,5,92.699,59.711,32.988
2012,1253,1307,0.0,70.768,0.448,35.857,13.375,8.822,103.662,94.762,69.3,0.455,35.65,16.05,10.066,107.775,92.23,12,5,7,46.247,23.064,23.183
2012,1254,1277,0.0,75.104,0.458,29.742,12.396,9.655,105.02,99.384,69.339,0.478,37.226,15.29,9.855,108.121,90.758,16,1,15,131.765,5.006,126.75899999999999
2012,1257,1172,1.0,66.003,0.414,36.338,11.86,12.731,101.126,89.952,69.88,0.401,37.345,12.88,9.448,103.443,94.293,4,13,-9,21.192,61.488,-40.296
2012,1257,1196,1.0,66.003,0.414,36.338,11.86,12.731,101.126,89.952,73.925,0.476,37.342,14.434,9.075,114.371,91.492,4,7,-3,21.192,21.638,-0.4460000000000015
2012,1257,1246,0.0,66.003,0.414,36.338,11.86,12.731,101.126,89.952,78.392,0.497,38.189,13.088,13.42,118.863,96.039,4,1,3,21.192,1.257,19.935
2012,1257,1277,1.0,66.003,0.414,36.338,11.86,12.731,101.126,89.952,69.339,0.478,37.226,15.29,9.855,108.121,90.758,4,1,3,21.192,5.006,16.186
2012,1257,1307,1.0,66.003,0.414,36.338,11.86,12.731,101.126,89.952,69.3,0.455,35.65,16.05,10.066,107.775,92.23,4,5,-1,21.192,23.064,-1.8719999999999999
2012,1259,1326,0.0,63.104,0.392,29.258,10.5,13.017,94.726,88.962,74.245,0.458,36.868,13.271,10.836,111.466,92.718,15,2,15,113.277,5.589,107.688
2012,1266,1140,1.0,71.649,0.416,38.73,14.92,11.299,101.34,87.412,75.724,0.448,38.284,17.681,13.845,99.976,87.834,3,14,-15,12.149,42.627,-30.478
2012,1266,1196,0.0,71.649,0.416,38.73,14.92,11.299,101.34,87.412,73.925,0.476,37.342,14.434,9.075,114.371,91.492,3,7,-4,12.149,21.638,-9.489000000000003
2012,1266,1293,1.0,71.649,0.416,38.73,14.92,11.299,101.34,87.412,64.75,0.416,35.51,10.352,12.093,99.115,82.056,3,6,-3,12.149,26.674,-14.525
2012,1272,1387,0.0,64.318,0.44,31.788,9.303,12.303,98.738,88.917,65.155,0.43,31.88,11.0,8.164,105.378,92.67,8,9,-1,19.575,28.096,-8.521
2012,1276,1325,0.0,63.55,0.434,29.916,11.866,4.517,106.508,99.896,66.806,0.42,30.403,13.134,11.731,104.02,93.652,4,13,-9,19.669,64.898,-45.229
2012,1277,1254,1.0,69.339,0.478,37.226,15.29,9.855,108.121,90.758,75.104,0.458,29.742,12.396,9.655,105.02,99.384,1,16,-15,5.006,131.765,-126.75899999999999
2012,1277,1257,0.0,69.339,0.478,37.226,15.29,9.855,108.121,90.758,66.003,0.414,36.338,11.86,12.731,101.126,89.952,1,4,-3,5.006,21.192,-16.186
2012,1277,1387,1.0,69.339,0.478,37.226,15.29,9.855,108.121,90.758,65.155,0.43,31.88,11.0,8.164,105.378,92.67,1,9,-8,5.006,28.096,-23.09
2012,1281,1313,0.0,82.048,0.517,28.403,15.758,8.822,127.071,115.448,68.95,0.432,35.034,11.734,8.4,104.098,98.672,2,15,-15,7.32,164.705,-157.38500000000002
2012,1285,1458,0.0,60.63,0.431,27.056,11.0,10.518,97.944,88.639,64.1,0.428,31.8,12.75,7.617,113.183,95.518,13,4,9,87.964,14.194,73.77
2012,1290,1443,0.0,63.468,0.381,34.629,12.629,15.194,86.878,81.948,64.492,0.384,40.328,10.689,10.828,91.737,89.239,16,16,0,199.096,201.759,-2.6629999999999825
2012,1293,1161,1.0,64.75,0.416,35.51,10.352,12.093,99.115,82.056,56.666,0.41,35.592,9.926,7.204,88.709,82.526,6,11,-5,26.674,65.614,-38.940000000000005
2012,1293,1266,0.0,64.75,0.416,35.51,10.352,12.093,99.115,82.056,71.649,0.416,38.73,14.92,11.299,101.34,87.412,6,3,3,26.674,12.149,14.525
2012,1301,1207,1.0,70.017,0.436,39.433,13.416,9.667,106.182,94.63,67.893,0.483,34.34,13.285,8.91,109.446,95.656,11,3,8,54.693,16.623,38.06999999999999
2012,1301,1242,0.0,70.017,0.436,39.433,13.416,9.667,106.182,94.63,69.858,0.447,39.5,13.678,12.755,105.13,90.261,11,2,9,54.693,4.766,49.927
2012,1301,1361,1.0,70.017,0.436,39.433,13.416,9.667,106.182,94.63,67.3,0.416,32.64,10.52,5.9,100.466,94.914,11,6,5,54.693,36.194,18.498999999999995
2012,1307,1253,1.0,69.3,0.455,35.65,16.05,10.066,107.775,92.23,70.768,0.448,35.857,13.375,8.822,103.662,94.762,5,12,-7,23.064,46.247,-23.183
2012,1307,1257,0.0,69.3,0.455,35.65,16.05,10.066,107.775,92.23,66.003,0.414,36.338,11.86,12.731,101.126,89.952,5,4,1,23.064,21.192,1.8719999999999999
2012,1308,1231,0.0,71.566,0.51,31.484,10.3,10.95,107.368,99.365,76.39,0.511,32.183,13.713,8.804,115.142,101.64,13,4,9,67.831,13.154,54.67700000000001
2012,1313,1196,0.0,68.95,0.432,35.034,11.734,8.4,104.098,98.672,73.925,0.476,37.342,14.434,9.075,114.371,91.492,15,7,8,164.705,21.638,143.067
2012,1313,1281,1.0,68.95,0.432,35.034,11.734,8.4,104.098,98.672,82.048,0.517,28.403,15.758,8.822,127.071,115.448,15,2,15,164.705,7.32,157.38500000000002
2012,1314,1166,1.0,79.078,0.448,45.14,17.047,13.203,109.084,90.204,72.4,0.471,34.4,15.0,7.616,109.992,101.294,1,8,-7,4.24,22.773,-18.533
2012,1314,1242,0.0,79.078,0.448,45.14,17.047,13.203,109.084,90.204,69.858,0.447,39.5,13.678,12.755,105.13,90.261,1,2,-1,4.24,4.766,-0.5259999999999998
2012,1314,1325,1.0,79.078,0.448,45.14,17.047,13.203,109.084,90.204,66.806,0.42,30.403,13.134,11.731,104.02,93.652,1,13,-15,4.24,64.898,-60.657999999999994
2012,1314,1436,1.0,79.078,0.448,45.14,17.047,13.203,109.084,90.204,65.766,0.443,36.758,12.564,7.71,104.796,91.972,1,16,-15,4.24,143.578,-139.338
2012,1323,1462,0.0,64.052,0.469,27.12,16.5,7.896,107.445,100.467,69.666,0.454,35.067,11.35,9.0,108.103,97.865,7,10,-3,37.441,59.711,-22.269999999999996
2012,1325,1276,1.0,66.806,0.42,30.403,13.134,11.731,104.02,93.652,63.55,0.434,29.916,11.866,4.517,106.508,99.896,13,4,9,64.898,19.669,45.229
2012,1325,1314,0.0,66.806,0.42,30.403,13.134,11.731,104.02,93.652,79.078,0.448,45.14,17.047,13.203,109.084,90.204,13,1,15,64.898,4.24,60.657999999999994
2012,1325,1378,1.0,66.806,0.42,30.403,13.134,11.731,104.02,93.652,58.695,0.442,33.862,11.144,9.437,101.378,88.746,13,12,1,64.898,63.59,1.3079999999999927
2012,1326,1153,1.0,74.245,0.458,36.868,13.271,10.836,111.466,92.718,66.634,0.428,34.903,12.849,12.242,102.083,92.135,2,6,-4,5.589,41.151,-35.562000000000005
2012,1326,1211,1.0,74.245,0.458,36.868,13.271,10.836,111.466,92.718,72.428,0.48,34.536,14.143,8.715,115.023,96.122,2,7,-5,5.589,22.682,-17.092999999999996
2012,1326,1242,0.0,74.245,0.458,36.868,13.271,10.836,111.466,92.718,69.858,0.447,39.5,13.678,12.755,105.13,90.261,2,2,0,5.589,4.766,0.8230000000000004
2012,1326,1259,1.0,74.245,0.458,36.868,13.271,10.836,111.466,92.718,63.104,0.392,29.258,10.5,13.017,94.726,88.962,2,15,-15,5.589,113.277,-107.688
2012,1326,1393,1.0,74.245,0.458,36.868,13.271,10.836,111.466,92.718,71.349,0.471,31.746,13.099,13.354,114.485,100.25,2,1,1,5.589,3.103,2.486
2012,1345,1242,0.0,68.224,0.436,33.293,11.104,7.94,109.106,100.19,69.858,0.447,39.5,13.678,12.755,105.13,90.261,10,2,8,35.777,4.766,31.011000000000003
2012,1345,1388,1.0,68.224,0.436,33.293,11.104,7.94,109.106,100.19,71.69,0.448,37.5,13.258,7.81,108.05,97.904,10,7,3,35.777,30.803,4.974
2012,1355,1124,0.0,68.724,0.446,28.362,15.104,8.155,107.254,96.583,73.375,0.456,35.892,14.75,10.958,111.108,97.714,14,3,15,60.434,11.606,48.827999999999996
2012,1361,1301,0.0,67.3,0.416,32.64,10.52,5.9,100.466,94.914,70.017,0.436,39.433,13.416,9.667,106.182,94.63,6,11,-5,36.194,54.693,-18.498999999999995
2012,1378,1143,1.0,58.695,0.442,33.862,11.144,9.437,101.378,88.746,62.584,0.42,32.666,12.95,5.483,99.986,90.161,12,12,0,63.59,33.56,30.03
2012,1378,1325,0.0,58.695,0.442,33.862,11.144,9.437,101.378,88.746,66.806,0.42,30.403,13.134,11.731,104.02,93.652,12,13,-1,63.59,64.898,-1.3079999999999927
2012,1378,1396,1.0,58.695,0.442,33.862,11.144,9.437,101.378,88.746,60.178,0.418,31.554,12.357,11.25,95.291,88.914,12,5,7,63.59,26.192,37.398
2012,1379,1243,0.0,67.552,0.388,35.12,9.517,8.517,103.884,99.166,67.905,0.425,36.689,12.293,9.414,104.375,93.53,9,8,1,47.572,28.753,18.819000000000003
2012,1382,1199,0.0,66.81,0.431,36.483,14.931,10.862,105.226,98.405,65.334,0.436,33.666,12.016,14.6,99.966,91.686,14,3,15,78.765,26.477,52.288
2012,1387,1272,1.0,65.155,0.43,31.88,11.0,8.164,105.378,92.67,64.318,0.44,31.788,9.303,12.303,98.738,88.917,9,8,1,28.096,19.575,8.521
2012,1387,1277,0.0,65.155,0.43,31.88,11.0,8.164,105.378,92.67,69.339,0.478,37.226,15.29,9.855,108.121,90.758,9,1,8,28.096,5.006,23.09
2012,1388,1345,0.0,71.69,0.448,37.5,13.258,7.81,108.05,97.904,68.224,0.436,33.293,11.104,7.94,109.106,100.19,7,10,-3,30.803,35.777,-4.974
2012,1393,1243,1.0,71.349,0.471,31.746,13.099,13.354,114.485,100.25,67.905,0.425,36.689,12.293,9.414,104.375,93.53,1,8,-7,3.103,28.753,-25.65
2012,1393,1326,0.0,71.349,0.471,31.746,13.099,13.354,114.485,100.25,74.245,0.458,36.868,13.271,10.836,111.466,92.718,1,2,-1,3.103,5.589,-2.486
2012,1393,1421,1.0,71.349,0.471,31.746,13.099,13.354,114.485,100.25,71.893,0.454,32.732,16.375,6.696,112.827,105.752,1,16,-15,3.103,119.38,-116.277
2012,1393,1458,1.0,71.349,0.471,31.746,13.099,13.354,114.485,100.25,64.1,0.428,31.8,12.75,7.617,113.183,95.518,1,4,-3,3.103,14.194,-11.091000000000001
2012,1396,1378,0.0,60.178,0.418,31.554,12.357,11.25,95.291,88.914,58.695,0.442,33.862,11.144,9.437,101.378,88.746,5,12,-7,26.192,63.59,-37.398
2012,1400,1153,0.0,65.066,0.392,35.0,11.366,10.566,100.232,93.788,66.634,0.428,34.903,12.849,12.242,102.083,92.135,11,6,5,42.627,41.151,1.475999999999999
2012,1421,1393,0.0,71.893,0.454,32.732,16.375,6.696,112.827,105.752,71.349,0.471,31.746,13.099,13.354,114.485,100.25,16,1,15,119.38,3.103,116.277
2012,1424,1160,0.0,69.733,0.39,35.216,15.1,17.367,97.135,88.816,65.95,0.446,36.1,11.834,8.55,98.772,91.047,6,11,-5,24.497,78.946,-54.449
2012,1433,1231,0.0,65.395,0.417,31.903,10.412,13.29,100.883,90.396,76.39,0.511,32.183,13.713,8.804,115.142,101.64,12,4,8,47.675,13.154,34.521
2012,1433,1455,1.0,65.395,0.417,31.903,10.412,13.29,100.883,90.396,68.286,0.438,36.804,13.875,10.822,102.757,91.161,12,5,7,47.675,11.851,35.824
2012,1435,1217,1.0,70.284,0.477,34.55,11.716,9.9,111.221,100.11,67.166,0.454,28.982,13.37,7.13,108.202,98.654,5,12,-7,24.343,42.089,-17.746
2012,1435,1458,0.0,70.284,0.477,34.55,11.716,9.9,111.221,100.11,64.1,0.428,31.8,12.75,7.617,113.183,95.518,5,4,1,24.343,14.194,10.149
2012,1436,1249,1.0,65.766,0.443,36.758,12.564,7.71,104.796,91.972,66.304,0.388,39.25,9.16,8.5,106.125,97.706,16,16,0,143.578,127.367,16.211
2012,1436,1314,0.0,65.766,0.443,36.758,12.564,7.71,104.796,91.972,79.078,0.448,45.14,17.047,13.203,109.084,90.204,16,1,15,143.578,4.24,139.338
2012,1438,1196,0.0,54.111,0.425,27.63,12.13,7.74,88.155,79.69,73.925,0.476,37.342,14.434,9.075,114.371,91.492,10,7,3,32.982,21.638,11.343999999999998
2012,1443,1246,0.0,64.492,0.384,40.328,10.689,10.828,91.737,89.239,78.392,0.497,38.189,13.088,13.42,118.863,96.039,16,1,15,201.759,1.257,200.50199999999998
2012,1443,1290,1.0,64.492,0.384,40.328,10.689,10.828,91.737,89.239,63.468,0.381,34.629,12.629,15.194,86.878,81.948,16,16,0,201.759,199.096,2.6629999999999825
2012,1452,1211,0.0,62.466,0.383,34.483,12.224,6.845,99.567,93.293,72.428,0.48,34.536,14.143,8.715,115.023,96.122,10,7,3,47.5,22.682,24.818
2012,1455,1433,0.0,68.286,0.438,36.804,13.875,10.822,102.757,91.161,65.395,0.417,31.903,10.412,13.29,100.883,90.396,5,12,-7,11.851,47.675,-35.824
2012,1458,1285,1.0,64.1,0.428,31.8,12.75,7.617,113.183,95.518,60.63,0.431,27.056,11.0,10.518,97.944,88.639,4,13,-9,14.194,87.964,-73.77
2012,1458,1393,0.0,64.1,0.428,31.8,12.75,7.617,113.183,95.518,71.349,0.471,31.746,13.099,13.354,114.485,100.25,4,1,3,14.194,3.103,11.091000000000001
2012,1458,1435,1.0,64.1,0.428,31.8,12.75,7.617,113.183,95.518,70.284,0.477,34.55,11.716,9.9,111.221,100.11,4,5,-1,14.194,24.343,-10.149
2012,1462,1124,0.0,69.666,0.454,35.067,11.35,9.0,108.103,97.865,73.375,0.456,35.892,14.75,10.958,111.108,97.714,10,3,7,59.711,11.606,48.105
2012,1462,1250,1.0,69.666,0.454,35.067,11.35,9.0,108.103,97.865,70.768,0.412,35.463,10.5,9.99,105.948,94.251,10,15,-5,59.711,92.699,-32.988
2012,1462,1323,1.0,69.666,0.454,35.067,11.35,9.0,108.103,97.865,64.052,0.469,27.12,16.5,7.896,107.445,100.467,10,7,3,59.711,37.441,22.269999999999996
2013,1103,1433,0.0,56.704,0.405,33.5,10.111,10.222,86.085,77.665,74.66,0.461,32.268,12.715,13.232,111.112,83.409,12,5,7,53.105,22.458,30.647
